incident_id,opened_date,severity,affected_system_ar,incident_title_ar,incident_summary_ar,responsible_unit,status
INC-02074,2025-08-17,عالية,منصة تبادل البيانات الوطنية,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2025-7549 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,مغلق بعد المراجعة
INC-02075,2023-05-22,عالية,منصة تبادل البيانات الوطنية,إحاطة عاجلة للمركز الوطني بشأن حادثة حائل,إحاطة تتضمن مؤشرات اختراق ومواقع تأثير لا يجوز تداولها. المرجع SOC-2023-5798 · الجهة المعنية: مركز العمليات السيبرانية.,مركز العمليات السيبرانية,قيد المراجعة
INC-02076,2025-05-29,متوسطة,بوابة الموردين الإلكترونية,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2025-4207 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المراجعة
INC-02077,2019-04-15,عالية,منصة الخدمات الحكومية الموحدة,ثغرة ضعف في تشفير القنوات في منصة الخدمات الحكومية الموحدة,تحقيق فني في ثغرة مكتشفة وتقييم قابلية الاستغلال وخطة المعالجة. المرجع SOC-2019-2422 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,مغلق
INC-02078,2025-02-13,متوسطة,منصة المراسلات الرسمية,هجوم فدية على منصة المراسلات الرسمية - الخبر,قضية ابتزاز إلكتروني قيد المعالجة مع تقييم أثر التوقف التشغيلي. المرجع SOC-2025-9428 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,مغلق بعد المراجعة
INC-02079,2025-01-20,عالية,نظام التحقق الرقمي,تقرير استخبارات تهديد عن حملة تستهدف نظام التحقق الرقمي,تحليل استخبارات مصادر مفتوحة ومغلقة لحملة موجهة ضد جهات وطنية. المرجع SOC-2025-5650 · الجهة المعنية: فريق اختبار الاختراق.,فريق اختبار الاختراق,قيد المعالجة
INC-02080,2025-05-27,عالية,بوابة المدفوعات الوطنية,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2025-2739 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,قيد المراجعة
INC-02081,2023-03-23,متوسطة,منصة التحليلات المؤسسية,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2023-5754 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مصعّد
INC-02082,2019-12-17,متوسطة,نظام التحقق الرقمي,مخالفة خصوصية في مشاركة سجلات المستفيدين,مشاركة سجلات دون تطبيق ضوابط خصوصية المستفيدين. المرجع SOC-2019-5487 · الجهة المعنية: مركز العمليات السيبرانية.,مركز العمليات السيبرانية,مغلق بعد المراجعة
INC-02083,2019-10-12,متوسطة,نظام الأرشفة الإلكترونية,قضية احتيال إلكتروني على بوابة المدفوعات (2019),قضية احتيال قيد المتابعة مع الجهات المختصة وتقدير الخسارة. المرجع SOC-2019-9600 · الجهة المعنية: فريق اختبار الاختراق.,فريق اختبار الاختراق,مغلق
INC-02084,2023-01-28,متوسطة,نظام إدارة الأصول التقنية,قضية احتيال إلكتروني على بوابة المدفوعات (2023),قضية احتيال قيد المتابعة مع الجهات المختصة وتقدير الخسارة. المرجع SOC-2023-8241 · الجهة المعنية: مركز العمليات السيبرانية.,مركز العمليات السيبرانية,مغلق بعد المراجعة
INC-02085,2020-03-02,متوسطة,نظام إدارة الأصول التقنية,مراجعة ما بعد الحادثة لنظام إدارة الأصول التقنية,مراجعة تفصيلية لأسباب جذرية وثغرات ضبط لم تُعالج بعد. المرجع SOC-2020-8689 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المعالجة
INC-02086,2024-12-28,عالية,بوابة المدفوعات الوطنية,قضية احتيال إلكتروني على بوابة المدفوعات (2024),قضية احتيال قيد المتابعة مع الجهات المختصة وتقدير الخسارة. المرجع SOC-2024-5613 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,قيد المراجعة
INC-02087,2022-10-01,عالية,نظام إدارة العقود,قضية احتيال إلكتروني على بوابة المدفوعات (2022),قضية احتيال قيد المتابعة مع الجهات المختصة وتقدير الخسارة. المرجع SOC-2022-2220 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مصعّد
INC-02088,2019-09-01,متوسطة,منصة المراسلات الرسمية,تسريب مستندات تفاوضية من منصة المراسلات الرسمية,تحقيق في تسريب مستندات ذات قيمة تنافسية إلى خارج الجهة. المرجع SOC-2019-7886 · الجهة المعنية: فريق اختبار الاختراق.,فريق اختبار الاختراق,مغلق
INC-02089,2022-03-09,عالية,نظام إدارة العقود,خطة الاستجابة الاستراتيجية لحوادث قطاع الشراكات,خطة استراتيجية لتصعيد الحوادث وتوزيع الأدوار بين الفرق. المرجع SOC-2022-8577 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المراجعة
INC-02090,2020-03-03,متوسطة,نظام النسخ الاحتياطي المركزي,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2020-9750 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,مغلق بعد المراجعة
INC-02091,2025-01-31,منخفضة,نظام إدارة الهوية المركزي,مشاركة مخطط الشبكة مع مورد دون تصريح,إرسال مخطط الشبكة الداخلية لمورد خارج قناة الاعتماد. المرجع SOC-2025-8880 · الجهة المعنية: إدارة أمن المعلومات.,,مغلق
INC-02092,2020-01-01,منخفضة,منصة تبادل البيانات الوطنية,محاولة تصيّد موجهة لمنسوبي التخطيط والتطوير,رسائل تصيّد تطلب بيانات هوية ودخول من الموظفين. المرجع SOC-2020-3399 · الجهة المعنية: مركز العمليات السيبرانية.,مركز العمليات السيبرانية,قيد المعالجة
INC-02093,2019-06-25,عالية,نظام إدارة العقود,إساءة استخدام صلاحيات إدارية في نظام إدارة العقود,تحقيق في استخدام حساب إداري للوصول إلى سجلات خارج نطاق العمل. المرجع SOC-2019-1471 · الجهة المعنية: إدارة استمرارية الأعمال.,إدارة استمرارية الأعمال,قيد المعالجة
