record_id,entity_name_ar,cr_number,main_activity,city,registration_status,dataset_source,license
OPEN-00947,مجموعة الشهري للتسويق الرقمي,1010264888,الأمن والحراسة,الرياض,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00948,مصنع الزبيدي لتقنية المعلومات,2051333507,الطاقة والكهرباء,الجبيل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00949,مختبرات السبيعي للخدمات اللوجستية,4030244721,التجارة الإلكترونية,جدة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00950,مكتب الزبيدي للمقاولات,2051262488,السياحة والضيافة,الجبيل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00951,مصنع الرويلي للإعلام والتواصل,4652269254,الاستشارات,ينبع,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00952,مختبرات المرواني للمقاولات,5854330174,السياحة والضيافة,خميس مشيط,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00953,مختبرات السديري للاتصالات,2050292422,الخدمات اللوجستية,الدمام,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00954,شركة الحربي للأمن السيبراني,2051536092,الخدمات الحكومية,الجبيل,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00955,مؤسسة المسعود للترجمة والتعريب,5855013361,الصناعة التحويلية,أبها,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00956,مكتب الأسمري للأمن السيبراني,6006007495,الخدمات الصحية,جازان,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00957,مجموعة الرشيدي للخدمات اللوجستية,4030298690,التجارة الإلكترونية,جدة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00958,شركة السبيعي للطباعة والنشر,2050255066,الخدمات الحكومية,الدمام,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00959,مختبرات العامري للتسويق الرقمي,4032277547,التمويل والبنوك,الطائف,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00960,مؤسسة العامري للطباعة والنشر,3406986779,الاستشارات,بريدة,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00961,مختبرات المقرن للاستشارات,6006669947,التعليم والتدريب,جازان,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00962,مكتب الشمري للتعليم والتدريب,4030649079,تقنية المعلومات,جدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00963,مؤسسة البقمي للتجهيزات الطبية,5855887886,الطاقة والكهرباء,أبها,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00964,مختبرات الغامدي للإعلام والتواصل,3206436392,تقنية المعلومات,حائل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00965,مركز العامري للأعمال العقارية,4032073696,الخدمات الحكومية,الطائف,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00966,شركة مساهمة الخالدي لإدارة المشاريع,4032153054,الخدمات الحكومية,الطائف,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00967,مختبرات العمري للصناعات الغذائية,3406109004,الخدمات الحكومية,بريدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00968,مؤسسة الهاجري للطباعة والنشر,4650630855,الاستيراد والتصدير,المدينة المنورة,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00969,شركة المسعود للطباعة والنشر,3406427444,البحث والتطوير,بريدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00970,مختبرات المرواني للخدمات المالية,6006926102,الإعلام والتواصل,جازان,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00971,مختبرات الغامدي لتقنية المعلومات,4652924710,المقاولات,ينبع,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00972,مختبرات السلمي للطباعة والنشر,4652750933,الخدمات الحكومية,ينبع,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00973,مختبرات الرشيدي للترجمة والتعريب,3206800263,تجارة التجزئة,حائل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00974,مختبرات السديري للخدمات اللوجستية,3406361239,البحث والتطوير,بريدة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00975,مؤسسة الأسمري للمقاولات,4650827846,الاستشارات,المدينة المنورة,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00976,مصنع العسيري للأمن السيبراني,5855269778,الخدمات الحكومية,أبها,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00977,مكتب السواط للإعلام والتواصل,6906911434,الصناعة التحويلية,عرعر,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00978,مصنع الشهري للصناعات الغذائية,2051347477,الشحن والنقل,الجبيل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00979,مركز العنزي للترجمة والتعريب,3406378637,الأمن والحراسة,بريدة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
